edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,kg_layer,quality_tier,validation_basis,allowed_use,layered_release_version
edge:c1533484c7ab7f71cd0f0e59,news:18b180ba199d5f01e8649dd7b1ce2869,PUBLISHED_AT,time:2020-02-22,2020-02-22,2020-02-22,2020-02-22,,train,True,18b180ba199d5f01e8649dd7b1ce2869,https://cafef.vn/chu-tich-mwg-se-tap-trung-vao-dich-vu-khong-theo-con-duong-dot-tien-cua-lazada-shopee-hay-tiki-20200222111342766.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c1789156862440038de37003,news:c6b58b9273a8659e230d8d0b745486c6,PUBLISHED_AT,time:2020-03-24,2020-03-24,2020-03-24,2020-03-24,,train,True,c6b58b9273a8659e230d8d0b745486c6,https://cafef.vn/du-bao-danh-muc-vn30-thang-4-fpt-va-vpb-bi-giam-ty-trong-20200323215737687.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c1803adc121033ea3e4b03f3,news:6cfb839f625232c14bb464c6c7f24fa2,PUBLISHED_AT,time:2021-08-15,2021-08-15,2021-08-15,2021-08-15,,train,True,6cfb839f625232c14bb464c6c7f24fa2,https://vietnambiz.vn/co-dong-lon-nhat-tai-chung-khoan-ssi-muon-ban-153-trieu-cp-tren-dinh-lich-su-20210815140357935.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c18a9961102873a1012ba3e3,news:438f8eb321ed9d091871bdbb9b8eed0d,PUBLISHED_AT,time:2020-04-29,2020-04-29,2020-04-29,2020-04-29,,train,True,438f8eb321ed9d091871bdbb9b8eed0d,https://cafef.vn/nhieu-co-phieu-lon-dong-thuan-but-pha-vn-index-vuot-moc-770-diem-20200429095702203.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c18b68d38aa8706bf5beb04a,news:bf6bfb775aeb112f61829a3aea0ce246,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-03-02,2022-03-02,2022-03-02,,validation,True,bf6bfb775aeb112f61829a3aea0ce246,https://cafef.vn/nganh-logistic-khoi-sac-viconship-vsc-bao-lai-truoc-thue-ky-luc-483-ty-dong-vuot-luon-ke-hoach-da-duoc-dieu-chinh-20220302114650285.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c1bf3f6fde2e06adae22ef1c,news:14a6bdd17b8f0d53aab8484fd94adc29,MENTIONS,stock:VNM,2022-08-22,2022-08-22,2022-08-22,,test,True,14a6bdd17b8f0d53aab8484fd94adc29,https://vietnambiz.vn/dong-tien-thong-minh-228-ndt-ca-nhan-chi-con-ban-rong-nhe-phien-vn-index-quay-dau-dieu-chinh-tam-diem-vpb-vnm-2022821221717433.htm,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""6"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""e6f59e8356f7cad42105""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c1c7b7a657cf323118eeb233,news:eacddd7c916b1d83068c99226b2a25e2,PUBLISHED_BY,source:d3688b7c417bb1a2,2019-06-14,2019-06-14,2019-06-14,,train,True,eacddd7c916b1d83068c99226b2a25e2,https://cafef.vn/scr-pvi-gex-vds-naf-lgc-dpg-c32-ttb-s55-pxm-tdp-idj-thong-tin-giao-dich-luong-lon-co-phieu-20190613181724359.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c1cccd8800c94d599a92e67e,news:ce5228d3031961c675d7535635339728,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-11-23,2022-11-23,2022-11-23,,test,True,ce5228d3031961c675d7535635339728,https://cafef.vn/co-phieu-nvl-xuong-day-lich-su-novaland-lap-hat-trick-giai-trinh-20221123150829064.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c1f0dda176a4410875c41bff,news:95404525435dbf7e4b859b5f879ac535,PUBLISHED_BY,source:d3688b7c417bb1a2,2021-09-08,2021-09-08,2021-09-08,,train,True,95404525435dbf7e4b859b5f879ac535,https://cafef.vn/trai-phieu-chuyen-doi-cong-cu-giup-vingroup-va-novaland-huy-dong-ve-hang-tram-trieu-usd-trong-nhung-nam-qua-20210907135809783.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2197d7bff04c45b2efacc7c,news:cbfc8881acfe6080073d99b525c8ef2f,PUBLISHED_AT,time:2020-10-06,2020-10-06,2020-10-06,2020-10-06,,train,True,cbfc8881acfe6080073d99b525c8ef2f,https://vietnambiz.vn/phien-6-10-khoi-ngoai-van-ban-rong-hon-tram-ti-dong-chua-dung-xa-vnm-20201006170653443.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c22e676232f35fb668ae9e0a,news:ddd4fb23beca6e3c2ce934719ebb41c2,PUBLISHED_AT,time:2021-02-19,2021-02-19,2021-02-19,2021-02-19,,train,True,ddd4fb23beca6e3c2ce934719ebb41c2,https://cafef.vn/norges-bank-vua-ban-xong-7-trieu-co-phieu-hpg-den-luot-penm-iii-dang-ky-ban-not-7-trieu-co-phieu-con-lai-20210218181625842.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c233f213246d8d2272882ed0,stock:TCB,LISTED_ON,exchange:HOSE,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:c254d4683a7b24b629a1e594,stock:MWG,REPRESENTS,company:300ad99272ef2f90,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:c259488b9899441bc3507e60,news:3a53a2b13091d762a37210a44f5dac71,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-03-19,2022-03-19,2022-03-19,,validation,True,3a53a2b13091d762a37210a44f5dac71,https://cafef.vn/co-phieu-tang-phi-ma-fpt-shop-cong-bo-nam-35-thi-phan-laptop-muon-mo-them-150-trung-tam-laptop-chuyen-nghiep-trong-nam-2022-20220318203558332.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c277dd9936b25a61ca4de58e,news:d4e740e98e2b11a80f3c7104722fb281,PUBLISHED_AT,time:2022-04-26,2022-04-26,2022-04-26,2022-04-26,,validation,True,d4e740e98e2b11a80f3c7104722fb281,https://vietnambiz.vn/quy-dau-tu-cua-mb-muon-ban-het-co-phieu-mbb-de-giai-the-quy-20224262179278.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c28df34e7552b93a53adb1a8,news:0559c23e5b25203dc23e826c912b2e97,MENTIONS,stock:PC1,2021-08-31,2021-08-31,2021-08-31,,train,True,0559c23e5b25203dc23e826c912b2e97,https://cafef.vn/sau-kiem-toan-loi-nhuan-rong-xay-lap-dien-1-pc1-tang-94-dat-406-ty-dong-20210831163514079.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""6"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""0c52afa4674ae72ecd34""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c2a78fd3f4b977ef960d498d,news:a4f7e3e9642cbac95cd8a56d5716df00,PUBLISHED_AT,time:2021-02-01,2021-02-01,2021-02-01,2021-02-01,,train,True,a4f7e3e9642cbac95cd8a56d5716df00,https://cafef.vn/sau-3-quy-lien-tiep-lo-vai-nghin-ty-vietnam-airlines-chi-con-lo-gan-400-ty-trong-quy-4-20210201185622756.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2a8a2189c35f3a6a4f664d8,news:cde2a920bb3351132a6903b486f2a378,PUBLISHED_AT,time:2022-07-09,2022-07-09,2022-07-09,2022-07-09,,test,True,cde2a920bb3351132a6903b486f2a378,https://cafef.vn/bo-doi-quy-ngoai-ty-do-khong-the-thieu-cua-nhung-dot-ipo-hot-nhat-5-nam-qua-tu-novaland-vietjet-frt-den-hung-thinh-20220630015635866.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2c2420489d9e3ed5a554b6d,news:15c4083e32363493dc27739ab6c2e4c0,MENTIONS,stock:SSI,2021-09-06,2021-09-06,2021-09-06,,train,True,15c4083e32363493dc27739ab6c2e4c0,https://cafef.vn/ssi-ra-mat-goi-phi-giao-dich-moi-hap-dan-20210906084312297.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""9"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""14ab640036de70019e43""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c2db826244abf6966b24d417,news:d0cbadd1eeba1d0e3fcaa71a8fcbf484,PUBLISHED_BY,source:916a66d113b8164a,2020-05-22,2020-05-22,2020-05-22,,train,True,d0cbadd1eeba1d0e3fcaa71a8fcbf484,https://vietnambiz.vn/qui-i-co-lai-thep-nam-kim-du-chi-hon-70-ti-dong-mua-10-trieu-co-phieu-qui-20200522122259688.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2e670fb7b3dda1f3b015fc1,news:73feb66c827f63c791ff02758472c896,PUBLISHED_BY,source:916a66d113b8164a,2021-02-18,2021-02-18,2021-02-18,,train,True,73feb66c827f63c791ff02758472c896,https://vietnambiz.vn/phien-18-2-khoi-ngoai-tiep-tuc-gom-gan-620-ty-dong-tren-san-hose-tam-diem-hpg-20210218160555845.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2f62a40e7133ce3d4d82a44,news:22b2984250a6a1bf5216871268584bb6,PUBLISHED_AT,time:2022-04-29,2022-04-29,2022-04-29,2022-04-29,,validation,True,22b2984250a6a1bf5216871268584bb6,https://cafef.vn/viconship-vsc-bao-lai-quy-1-tang-truong-43-so-voi-cung-ky-len-110-ty-dong-20220429125711833.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c2fb9024b95ef647cce0e67a,news:476ab437b47bfd6a737ef0050cc6234f,MENTIONS,stock:BID,2022-11-03,2022-11-03,2022-11-03,,test,True,476ab437b47bfd6a737ef0050cc6234f,https://cafef.vn/top-lai-quy-3-vinhomes-gan-bang-ca-vietcombank-techcombank-bidv-cong-lai-duy-nhat-vinamilk-di-lui-so-voi-cung-ky-20221102215704529.chn,TITLE_ALIAS|BODY_ALIAS,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""5e06fad131e3806e0675""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c2fcf0731835c4a31d5815ee,news:b4e656e720b2414a14b43073f6031a52,MENTIONS,stock:VCI,2020-03-02,2020-03-02,2020-03-02,,train,True,b4e656e720b2414a14b43073f6031a52,https://cafef.vn/vcsc-viec-tang-toc-mo-rong-chuoi-nha-thuoc-anh-huong-den-loi-nhuan-cua-fpt-retail-20200229120051192.chn,TITLE_ALIAS|BODY_ALIAS,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""11"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""ec50fd83a62a85dcf4d7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c30434035fea12dac62db985,news:2422fe3ab748ad2f94c4a9a2a8f8fdc8,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-09-23,2022-09-23,2022-09-23,,test,True,2422fe3ab748ad2f94c4a9a2a8f8fdc8,https://cafef.vn/vndirect-it-co-kha-nang-co-dot-tang-lai-suat-dieu-hanh-tiep-theo-trong-nam2022-20220922193632419.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c32a0f62c3e74082cf1b88f2,news:15c4083e32363493dc27739ab6c2e4c0,PUBLISHED_BY,source:d3688b7c417bb1a2,2021-09-06,2021-09-06,2021-09-06,,train,True,15c4083e32363493dc27739ab6c2e4c0,https://cafef.vn/ssi-ra-mat-goi-phi-giao-dich-moi-hap-dan-20210906084312297.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c32e6c592b33b0964f1db07c,news:20578e2f378e27067df9d6a79847c6b5,MENTIONS,stock:GAS,2021-07-08,2021-07-08,2021-07-08,,train,True,20578e2f378e27067df9d6a79847c6b5,https://cafef.vn/pv-gas-lnst-quy-2-2021-tang-31-len-2245-ty-dong-20210708082016455.chn,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""15"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""830e70428239af444080""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c345a77ff8720b10a1decb14,news:bd9f3c421a87b996e6f8d7932f88e9c0,PUBLISHED_AT,time:2020-07-07,2020-07-07,2020-07-07,2020-07-07,,train,True,bd9f3c421a87b996e6f8d7932f88e9c0,https://cafef.vn/vndirect-kinh-te-viet-nam-hoi-phuc-vung-chac-vn-index-dao-dong-tu-840-den-920-diem-trong-nua-cuoi-nam-20200707095644294.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c34a07ace710e9b3d9ef9691,news:76c866eee518d0ce15b5176546e2d42f,MENTIONS,stock:VCI,2020-12-16,2020-12-16,2020-12-16,,train,True,76c866eee518d0ce15b5176546e2d42f,https://cafef.vn/vcsc-nganh-bia-hoi-phuc-va-day-manh-ra-mat-san-pham-moi-cao-cap-loi-nhuan-sabeco-se-tang-truong-2-chu-so-trong-nam-2020-20201216005600842.chn,TITLE_ALIAS|BODY_ALIAS,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""7"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""8726ce73f029374f6c30""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c366acc0430c8841508f6ab6,news:c02c8e10e1773b7015caf15f01b18320,PUBLISHED_BY,source:916a66d113b8164a,2019-10-28,2019-10-28,2019-10-28,,train,True,c02c8e10e1773b7015caf15f01b18320,https://vietnambiz.vn/thi-truong-chung-quyen-21-25-10-nhon-nhip-chung-quyen-mwg-ho-vingroup-kem-sac-20191028002603265.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:c36d1204d415fd501d88ff2e,news:253c3217501208fbb3269b30a225d44e,MENTIONS,stock:DGW,2022-05-10,2022-05-10,2022-05-10,,validation,True,253c3217501208fbb3269b30a225d44e,https://vietnambiz.vn/co-phieu-tam-diem-115-pdr-msh-dgw-202251019395663.htm,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""5"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""de302e9a8b01ea26a249""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c375f7a733293ef3958a2e39,news:58eadea5f16382843e47984ed961614e,MENTIONS,stock:MWG,2019-07-26,2019-07-26,2019-07-26,,train,True,58eadea5f16382843e47984ed961614e,https://cafef.vn/the-gioi-di-dong-mwg-ban-duoc-11000-dong-ho-trong-thang-6-nua-dau-nam-dat-2121-ty-lai-rong-20190726135508593.chn,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""14"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""4f933a6287b1680333f7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:c3791b0e7276a06e226417b9,news:46f2d026483c7c87ae87fe4b72b1ccc0,PUBLISHED_BY,source:d3688b7c417bb1a2,2019-07-31,2019-07-31,2019-07-31,,train,True,46f2d026483c7c87ae87fe4b72b1ccc0,https://cafef.vn/hoa-sen-group-hsg-da-giam-duoc-hon-3300-ty-no-vay-thu-gon-gan-100-chi-nhanh-loi-nhuan-3-quy-van-chi-dat-phan-nua-cung-ky-voi-277-ty-dong-20190730175223843.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
